name,value,year,lastValue,rank
Chiapas,358,2006.1,358,12
Chiapas,358,2006,361,12
Chiapas,361,2005.9,367,10
Chiapas,367,2005.8,373,10
Chiapas,373,2005.7,379,10
Chiapas,379,2005.6,385,10
Chiapas,385,2005.5,391,10
Chiapas,391,2005.4,397,10
Chiapas,397,2005.3,403,10
Chiapas,403,2005.2,409,10
Chiapas,409,2005.1,415,10
Chiapas,415,2005,418,10
Chiapas,418,2004.9,459,3
Chiapas,459,2004.8,500,3
Chiapas,500,2004.7,541,3
Chiapas,541,2004.6,582,3
Chiapas,582,2004.5,623,3
Chiapas,623,2004.4,664,3
Chiapas,664,2004.3,705,3
Chiapas,705,2004.2,746,3
Chiapas,746,2004.1,787,3
Chiapas,787,2004,787,3
Tamaulipas,668,2019,671,17
Tamaulipas,671,2018.9,691,13
Tamaulipas,691,2018.8,711,13
Tamaulipas,711,2018.7,731,13
Tamaulipas,731,2018.6,751,13
Tamaulipas,751,2018.5,771,13
Tamaulipas,771,2018.4,791,13
Tamaulipas,791,2018.3,811,13
Tamaulipas,811,2018.2,831,13
Tamaulipas,831,2018.1,851,13
Tamaulipas,851,2018,846,13
Tamaulipas,846,2017.9,841,13
Tamaulipas,841,2017.8,836,13
Tamaulipas,836,2017.7,831,13
Tamaulipas,831,2017.6,826,13
Tamaulipas,826,2017.5,821,13
Tamaulipas,821,2017.4,816,13
Tamaulipas,816,2017.3,811,13
Tamaulipas,811,2017.2,806,13
Tamaulipas,806,2017.1,801,13
Tamaulipas,801,2017,801,13
Tamaulipas,801,2016.9,778,14
Tamaulipas,778,2016.8,755,14
Tamaulipas,755,2016.7,732,14
Tamaulipas,732,2016.6,709,14
Tamaulipas,709,2016.5,686,14
Tamaulipas,686,2016.4,663,14
Tamaulipas,663,2016.3,640,14
Tamaulipas,640,2016.2,617,14
Tamaulipas,617,2016.1,594,14
Tamaulipas,594,2016,587,14
Tamaulipas,587,2015.9,581,11
Tamaulipas,581,2015.8,575,11
Tamaulipas,575,2015.7,569,11
Tamaulipas,569,2015.6,563,11
Tamaulipas,563,2015.5,557,11
Tamaulipas,557,2015.4,551,11
Tamaulipas,551,2015.3,545,11
Tamaulipas,545,2015.2,539,11
Tamaulipas,539,2015.1,533,11
Tamaulipas,533,2015,538,11
Tamaulipas,538,2014.9,548,11
Tamaulipas,548,2014.8,558,11
Tamaulipas,558,2014.7,568,11
Tamaulipas,568,2014.6,578,11
Tamaulipas,578,2014.5,588,11
Tamaulipas,588,2014.4,598,11
Tamaulipas,598,2014.3,608,11
Tamaulipas,608,2014.2,618,11
Tamaulipas,618,2014.1,628,11
Tamaulipas,628,2014,628,11
Tamaulipas,628,2013.9,620,15
Tamaulipas,620,2013.8,612,15
Tamaulipas,612,2013.7,604,15
Tamaulipas,604,2013.6,596,15
Tamaulipas,596,2013.5,588,15
Tamaulipas,588,2013.4,580,15
Tamaulipas,580,2013.3,572,15
Tamaulipas,572,2013.2,564,15
Tamaulipas,564,2013.1,556,15
Tamaulipas,556,2013,566,15
Tamaulipas,566,2012.9,616,7
Tamaulipas,616,2012.8,666,7
Tamaulipas,666,2012.7,716,7
Tamaulipas,716,2012.6,766,7
Tamaulipas,766,2012.5,816,7
Tamaulipas,816,2012.4,866,7
Tamaulipas,866,2012.3,916,7
Tamaulipas,916,2012.2,966,7
Tamaulipas,966,2012.1,1016,7
Tamaulipas,1016,2012,1008,7
Tamaulipas,1008,2011.9,991,8
Tamaulipas,991,2011.8,974,8
Tamaulipas,974,2011.7,957,8
Tamaulipas,957,2011.6,940,8
Tamaulipas,940,2011.5,923,8
Tamaulipas,923,2011.4,906,8
Tamaulipas,906,2011.3,889,8
Tamaulipas,889,2011.2,872,8
Tamaulipas,872,2011.1,855,8
Tamaulipas,855,2011,847,8
Tamaulipas,847,2010.9,833,10
Tamaulipas,833,2010.8,819,10
Tamaulipas,819,2010.7,805,10
Tamaulipas,805,2010.6,791,10
Tamaulipas,791,2010.5,777,10
Tamaulipas,777,2010.4,763,10
Tamaulipas,763,2010.3,749,10
Tamaulipas,749,2010.2,735,10
Tamaulipas,735,2010.1,721,10
Tamaulipas,721,2010,720,10
Tamaulipas,720,2009.9,672,17
Tamaulipas,672,2009.8,624,17
Tamaulipas,624,2009.7,576,17
Tamaulipas,576,2009.6,528,17
Tamaulipas,528,2009.5,480,17
Tamaulipas,480,2009.4,432,17
Tamaulipas,432,2009.3,384,17
Tamaulipas,384,2009.2,336,17
Tamaulipas,336,2009.1,288,17
Tamaulipas,288,2009,294,17
Tamaulipas,294,2008.9,292,15
Tamaulipas,292,2008.8,294,15
Tamaulipas,294,2008.7,296,15
Tamaulipas,296,2008.6,298,15
Tamaulipas,298,2008.5,300,15
Tamaulipas,300,2008.4,302,15
Tamaulipas,302,2008.3,304,15
Tamaulipas,304,2008.2,306,15
Tamaulipas,306,2008.1,308,15
Tamaulipas,308,2008,301,15
Tamaulipas,301,2007.9,297,15
Tamaulipas,297,2007.8,293,15
Tamaulipas,293,2007.7,289,15
Tamaulipas,289,2007.6,285,15
Tamaulipas,285,2007.5,281,15
Tamaulipas,281,2007.4,277,15
Tamaulipas,277,2007.3,273,15
Tamaulipas,273,2007.2,269,15
Tamaulipas,269,2007.1,265,15
Tamaulipas,265,2007,265,15
Tamaulipas,265,2006.9,274,13
Tamaulipas,274,2006.8,283,13
Tamaulipas,283,2006.7,292,13
Tamaulipas,292,2006.6,301,13
Tamaulipas,301,2006.5,310,13
Tamaulipas,310,2006.4,319,13
Tamaulipas,319,2006.3,328,13
Tamaulipas,328,2006.2,337,13
Tamaulipas,337,2006.1,346,13
Tamaulipas,346,2006,348,13
Tamaulipas,348,2005.9,349,12
Tamaulipas,349,2005.8,350,12
Tamaulipas,350,2005.7,351,12
Tamaulipas,351,2005.6,352,12
Tamaulipas,352,2005.5,353,12
Tamaulipas,353,2005.4,354,12
Tamaulipas,354,2005.3,355,12
Tamaulipas,355,2005.2,356,12
Tamaulipas,356,2005.1,357,12
Tamaulipas,357,2005,351,12
Tamaulipas,351,2004.9,337,15
Tamaulipas,337,2004.8,323,15
Tamaulipas,323,2004.7,309,15
Tamaulipas,309,2004.6,295,15
Tamaulipas,295,2004.5,281,15
Tamaulipas,281,2004.4,267,15
Tamaulipas,267,2004.3,253,15
Tamaulipas,253,2004.2,239,15
Tamaulipas,239,2004.1,225,15
Tamaulipas,225,2004,225,15
